,UNITID,TYPE,FORPROFIT,BOARD,TUITION1_INDISTRICT_UG,FEE1_INDISTRICT_UG,OFFCAMPUS_SELF_EXP,OFFCAMPUS_FAMILY_EXP,ADMS_REQUIRED_COLLEGEPREP,NUM_APPS_ADMIT,FULLTIME_RETENTIONRATE_SPRING,STUD_TO_FAL_RATIO,PRCNT_FIRSTYR_UG,PRCNT_UG_AWARDEDAID,PRCNT_UG_AWARDED_PELL,TOTAL_AMOUNT_PELL_TOUG,PRCENT_FLOANS_TOUG,STATE,HLOFFER,TEACHER_CERT,TUITION_GURANTEE,TOTAL_ASSETS,TOTAL_SPENT_ACADEMICSUPP,TOTAL_SPENT_STUDENTSS,STATEGRANT,LOCAL_GRANT
1173,239716,0,1,0,40070,815,1400,2272,0,3358,82,13,27,96,18,1538166,62,MidWest,Highest_Masters,1,0,336117917,5134134,10495392,35717821,72806187
1174,240107,0,1,1,28660,690,2500,2000,0,1325,77,12,16,89,27,1953034,64,MidWest,Highest_Doc,1,0,123802123,2830105,8827639,17262337,44786638
1175,240189,1,0,0,6519,1216,3150,3150,0,6046,79,20,19,44,26,12249432,52,MidWest,Highest_Doc,1,0,325660923,27373206,31960070,1859527,0
1176,240268,1,0,0,7361,1509,3366,2630,1,6202,82,21,23,49,22,9890413,49,MidWest,Highest_Doc,1,0,335462729,21901788,29070197,961718,0
1177,240277,1,0,0,6298,1575,3770,2862,1,3292,74,22,15,44,26,9146062,37,MidWest,Highest_Doc,1,0,149750437,14784746,19886153,934947,0
1178,240329,1,0,0,7585,1575,2028,2028,1,6214,86,19,23,42,19,7427246,50,MidWest,Highest_Doc,1,0,437251610,20141218,26028686,1245771,0
1179,240338,0,1,0,31310,444,6826,3632,0,981,77,12,21,91,28,1091796,76,MidWest,Highest_Masters,1,0,112906279,2271463,6201807,14161029,30914896
1180,240365,1,0,0,6422,1295,2700,2700,1,6340,72,23,14,31,19,11153266,34,MidWest,Highest_Doc,1,0,313963257,20347682,26194407,1560298,0
1181,240374,1,0,0,6298,1146,4114,3770,1,2048,72,18,16,53,38,6685763,49,MidWest,Highest_Masters,1,0,118849766,11309678,14525977,1128123,0
1182,240417,1,0,0,7014,2474,3310,3310,1,3393,73,18,20,45,26,7945292,56,MidWest,Highest_Doc,1,0,245963048,19113898,21430165,942967,0
1183,240426,1,0,0,6535,1605,3753,5638,1,1067,65,16,14,61,34,3210634,54,MidWest,Highest_Masters,1,0,120594307,5980245,10983119,220123,0
1184,240444,1,0,0,9273,1469,3066,3066,1,45915,95,16,23,42,14,21371299,27,MidWest,Highest_Doc,1,0,5142372954,257281028,150122744,6346025,0
1185,240453,1,0,0,8091,1163,3484,3484,0,10738,75,18,17,54,32,29682350,50,MidWest,Highest_Doc,1,0,643650163,65795163,71190719,6850525,0
1186,240462,1,0,0,6418,1455,3544,3544,1,3671,77,21,19,54,24,7316010,49,MidWest,Highest_Masters,1,0,252376703,28372310,20848979,1684399,0
1187,240471,1,0,0,6428,1635,4500,4500,1,2782,77,21,21,52,26,6242297,54,MidWest,Highest_Masters,1,0,246598997,13956304,16624626,1202874,0
1188,240480,1,0,0,6698,1602,3306,3306,1,5882,79,20,19,61,30,10620522,51,MidWest,Highest_Doc,1,0,307743870,16377273,23854062,1219050,0
1189,240727,1,0,1,3480,1441,3184,1592,1,4919,80,14,18,76,23,9879071,32,WEST,Highest_Doc,1,0,1749012000,44763000,20222000,13480000,0
1190,241191,0,1,0,6050,1200,3000,3800,0,159,78,17,10,95,80,2400407,35,OtherRegion,Highest_Masters,0,0,13604429,1015473,795525,0,10378101
1191,243638,1,0,0,4050,700,3180,3000,0,1352,73,14,30,87,85,4500310,0,OtherRegion,Highest_Bachelor,1,0,30086252,890440,1637335,0,0
1192,243665,1,0,1,4631,604,3322,3322,0,640,63,12,18,76,53,4459656,46,OtherRegion,Highest_Doc,1,0,161947481,6078960,4188765,0,475900
1193,243780,1,0,0,9208,784,1760,3350,1,57510,93,13,24,50,15,24670132,28,MidWest,Highest_Doc,1,0,6065474659,129273820,60940335,210677,0
1194,245652,0,0,1,35000,760,1000,600,0,476,64,7,23,94,28,435661,46,WEST,Highest_Masters,0,0,144766425,1433678,4922383,7762016,23678182
1195,247773,0,0,1,7700,100,3800,5600,1,14,100,9,36,100,55,138557,0,SOUTH,Highest_Doc,0,0,3547355,569615,356514,676435,2674907
1196,262129,1,0,0,5227,1689,3270,3270,1,1382,80,6,21,96,28,849981,30,SOUTH,Highest_Masters,0,0,99332194,4695111,7023288,3011949,0
1197,363934,0,0,0,16442,683,5000,5000,0,1367,59,15,18,76,53,2292958,66,WEST,Highest_Masters,0,1,14508199,266572,5646321,4062027,17130739
1198,384254,0,0,1,42600,300,5104,3937,0,473,89,11,24,87,29,655944,71,SOUTH,Highest_Bachelor,0,0,29665092,2401221,3225050,4567918,18259253
1199,384421,0,0,1,11700,250,3800,5600,1,26,61,15,32,85,30,124124,0,NORTH,Highest_Bachelor,0,0,5393318,58683,58683,1031984,3100017
1200,399911,0,0,1,32250,1712,4642,4164,1,427,92,7,27,100,21,393395,40,WEST,Highest_Masters,0,0,1614558000,6104000,8796000,9418727,61658000
1201,405058,0,0,1,10200,100,3800,5600,1,60,88,28,31,91,31,254019,0,NORTH,Highest_Bachelor,0,0,22340759,57098,884348,824880,6224809
1202,409698,1,0,0,5742,1401,4213,3694,1,11461,81,23,15,69,47,14634606,39,WEST,Highest_Masters,1,0,445042454,21798407,29349764,13166996,0
1203,431983,0,0,1,10500,200,3800,5600,1,0,50,15,3,91,45,164985,0,NORTH,Highest_Bachelor,0,0,28237380,0,1031828,1382821,6273709
1204,433660,1,0,0,4191,1927,3400,3400,1,15430,81,22,20,56,31,20635492,35,SOUTH,Highest_Doc,1,0,695584289,20991340,17785744,17672750,0
1205,441937,1,0,1,5742,1075,4564,4434,1,10040,83,22,12,70,51,16836503,34,WEST,Highest_Masters,1,0,572501716,26102368,19349663,15889171,0
1206,446048,0,1,0,22190,998,2905,8245,0,1559,71,13,27,95,24,1294731,50,SOUTH,Highest_Doc,1,0,276017133,1070023,9596124,15475175,38731763
1207,446233,0,1,1,15000,950,7170,6380,0,72,44,10,27,97,55,561606,61,SOUTH,Highest_Masters,0,0,5659853,104142,15258,932829,2500194
1208,447689,1,0,0,3214,1734,4560,4560,1,5903,63,18,19,72,51,31108384,35,SOUTH,Highest_Bachelor,1,0,283637688,11218153,13549474,10256794,0
1209,451370,0,0,1,10650,250,3800,5600,1,8,75,8,13,94,60,175898,0,NORTH,Highest_Bachelor,0,0,2462228,295598,213791,281221,1340179
1210,451398,0,0,1,12100,150,3800,5600,0,96,85,20,22,92,53,579268,0,NORTH,Highest_Bachelor,0,0,10029544,0,675474,2182039,3979923
1211,455770,0,1,1,32546,850,5976,4184,1,62,49,17,23,100,41,296035,77,WEST,Highest_Bachelor,0,0,1873368,411082,1735099,0,7388656
1212,459949,1,0,0,4708,4193,5184,5184,1,10006,68,18,11,78,53,13876685,48,SOUTH,Highest_Masters,1,1,259460729,11136964,25031283,3883653,0
1213,481225,0,1,1,6624,1130,6729,4711,0,4,100,3,4,96,25,27753,0,SOUTH,Highest_Bachelor,1,1,2668985,71949,44262,55000,1328546
1214,481410,0,0,1,11000,300,3800,5600,1,53,88,17,19,71,40,144002,0,NORTH,Highest_Bachelor,0,0,5493180,0,272965,141014,1295620
1215,482149,1,0,1,6892,2130,6282,1963,1,3692,74,17,20,79,39,10645992,46,SOUTH,Highest_Doc,1,0,917589125,65784989,8640773,0,0
1216,482158,1,0,1,2728,1314,4500,4500,0,3237,59,19,17,85,45,16669664,43,SOUTH,Highest_Masters,1,0,219870003,7638256,10009472,7055445,0
1217,482680,1,0,0,3969,1365,4170,4330,0,11149,78,19,20,75,30,25851912,28,SOUTH,Highest_Doc,1,0,347469957,24124262,17351924,0,4919
1218,482936,1,0,1,3152,1788,4000,4000,1,1665,85,16,21,100,34,1899255,27,SOUTH,Highest_Masters,0,0,212737011,10330316,4609829,3267951,0
1219,483018,0,0,1,35461,1094,4400,4400,0,188,71,7,22,100,68,315457,81,MidWest,Highest_Bachelor,0,1,62390988,1367437,2140762,2377271,13475845
1220,484905,1,0,1,6678,1466,4838,4470,0,2324,71,17,14,85,58,8138593,40,SOUTH,Highest_Doc,1,1,228029614,7043740,11994734,4128337,0
1221,485999,0,0,1,9850,200,3800,5600,1,39,80,12,33,99,60,302986,0,NORTH,Highest_Bachelor,0,0,7445223,0,269845,603024,5340169
1222,486026,0,0,1,10500,250,3800,5600,1,31,80,18,27,96,49,272823,0,NORTH,Highest_Bachelor,0,0,10320175,19201,479602,674543,1619165
1223,486196,0,0,1,10200,200,3800,5600,1,80,91,17,59,97,52,517870,0,NORTH,Highest_Bachelor,0,0,4624397,0,78984,591482,2440250
1224,486284,0,1,1,15188,1226,6101,6101,0,164,64,19,21,98,45,749657,49,MidWest,Highest_Masters,0,0,6160304,560348,478535,3469050,14249823
1225,486840,1,0,1,4450,1986,6370,6370,1,18601,80,22,18,78,34,49292116,42,SOUTH,Highest_Doc,1,0,808487994,81687499,46259162,44699,1500
1226,486901,0,1,1,34150,1450,4884,3486,0,518,82,9,26,92,26,1014934,50,SOUTH,Highest_Doc,1,1,111462499,1486645,5168341,15577247,28284310
1227,487524,0,0,1,18360,800,2400,2400,0,2301,77,12,20,88,42,5318088,74,NORTH,Highest_Doc,1,0,142213765,7581962,10679893,17812065,54045671
1228,487746,0,0,1,8250,500,3800,5600,1,1,0,4,7,85,7,9640,0,NORTH,Highest_Bachelor,0,0,13935210,0,39373,40233,2544946
1229,488314,0,0,1,12100,250,3800,5600,1,35,70,13,35,83,52,167209,0,NORTH,Highest_Bachelor,0,0,3225789,68592,218973,409102,902019
1230,489937,0,1,1,12600,1680,2100,2100,0,461,49,10,17,98,75,1284183,74,SOUTH,Highest_Doc,1,0,16356485,1750703,1372564,2043290,10428257
1231,490319,0,0,1,9100,150,3800,5600,1,16,14,5,23,81,55,79919,0,NORTH,Highest_Bachelor,0,0,2047164,0,118871,365958,668084
1232,490513,0,0,1,10400,250,3800,5600,1,32,22,3,20,63,22,45665,0,NORTH,Highest_Bachelor,0,0,3732863,140693,258685,214697,1252598
1233,491525,0,1,1,5760,620,5847,4080,0,23,80,6,18,45,45,148697,0,MidWest,Highest_Bachelor,0,0,1488866,22198,17346,8747,794338
1234,491622,0,0,1,12000,150,3800,5600,1,35,61,12,32,80,59,223850,0,NORTH,Highest_Bachelor,0,0,7154786,81114,643492,931387,1915391
1235,491640,0,0,1,8500,150,3800,5600,1,40,88,22,22,99,61,484303,0,NORTH,Highest_Bachelor,0,0,1690872,9870,671452,544723,1428549
1236,493707,0,0,1,8500,150,3800,5600,1,40,75,27,43,54,38,129212,0,NORTH,Highest_Bachelor,0,0,6778180,0,415860,280679,1826216
1237,494685,0,1,1,4776,780,3466,3466,0,85,78,20,19,46,23,202088,22,MidWest,Highest_Bachelor,0,0,934251,313687,853465,41905,2692694
1238,495767,1,0,0,15025,488,4788,4104,0,95321,87,15,21,60,22,77461840,47,NORTH,Highest_Doc,1,0,17135593000,382703000,199568000,234169000,7653947000
