UNITID,TYPE,FORPROFIT,StudyAbroad,TUITVARY,ROOM,BOARD,TUITION1_INDISTRICT_UG,FEE1_INDISTRICT_UG,TUITION2_INSTATE_UG,FEE2_INSTATE_UG,TUITION3_OUTSTATE_UG,FEE3_OUTOFSTATE_UG,INSTATE_TUITION_FEES_P,OUTSTATE_TUITION_FEES_P,OFFCAMPUS_SELF_EXP,OFFCAMPUS_FAMILY_EXP,ADMS_REUIRED_GPA,ADMS_REQUIRED_COLLEGEPREP,NUM_APPS_ADMIT,NUM_FULLTIME_FALLCOHRT,FULLTIME_RETENTIONRATE_SPRING,STUD_TO_FAL_RATIO,TOTAL_FIRSTYR_UG,PRCNT_FIRSTYR_UG,PRCNT_UG_AWARDEDAID,TOTAL_AID_UG,PRCNT_UG_AWARDED_PELL,TOTAL_AMOUNT_PELL_TOUG,PRCENT_FLOANS_TOUG,TOTAL_AMOUNT_FLOANS_UG,TOTAL_SALARY_FT_CONTRACT,DUAL_ENROLLMENT,AP_CREDIT,TEACHER_CERT,COUNSELING_SERVICES,EMPLOYMENT_SERVICE,ACADEMIC_LIBRARY,TUITION_GURANTEE,TUITION_PAYMENTPLAN,ATHASSOC,TOTAL_ASSETS,TOTAL_LIABILITIES,TOTAL_SPENT_ACADEMICSUPP,TOTAL_SPENT_STUDENTSS,TOTAL_PELL,STATEGRANT,LOCAL_GRANT,DISCOUNTSAPPLIED_TO_TUTFEES,Highest_Bachelor,STATE_SOUTH
194958,0,1,1,0,1,1,32322,1178,32322,1178,32322,1178,33500,33500,3974,5324,1,0,1538,220,83,13,220,17,88,21273636,34,1960974,65,6371908,2321655.0,1,1,1,1,1,1,0,1,1,127150162,30619045,2794402,7488003,2333917,17436816,39642866,1275530,0,0
195003,0,0,1,0,1,0,47352,676,47352,676,47352,676,51240,51240,946,1252,1,1,21928,2556,86,13,2682,20,86,229832759,28,18255482,58,47816573,94844546.0,1,1,1,1,1,1,0,1,1,2166215000,646277000,63793000,57586000,18254000,233063000,597831000,415000,0,0
195128,0,0,1,0,1,0,31450,1500,31450,1500,31450,1500,32950,32950,4960,8600,1,1,1740,234,77,11,234,18,95,30191185,41,2509404,89,8278166,5818312.0,1,1,1,1,1,1,0,1,1,93571791,25991976,3689811,7505917,2578538,21924903,43407341,377900,0,0
195164,0,1,1,0,1,1,35450,1065,35450,1065,35450,1065,36515,36515,1700,1700,1,0,3014,492,86,12,492,27,96,36279555,28,2313681,81,13319454,21689180.115322582,1,1,1,1,1,1,0,1,1,195397858,31425825,10408322,17982153,2313681,38682970,62205637,1900169,0,0
195173,0,0,1,0,1,0,26688,110,26688,110,26688,110,26798,26798,7200,4200,1,0,5492,613,73,15,613,24,97,42787714,45,5510540,40,9315345,7711572.0,1,1,1,1,1,1,0,1,1,145926361,83195951,6540820,14671143,5631708,34397061,58858017,0,0,0
195216,0,0,1,0,1,0,58330,420,58330,420,58330,420,58750,58750,900,2000,1,1,5952,605,88,10,605,25,97,87738393,21,2476536,58,8775923,16350890.0,1,1,1,1,1,1,0,1,1,583488400,141392728,13255489,22020922,2501143,75450212,126675249,1356628,0,0
195234,0,0,1,0,1,0,33152,1202,33152,1202,33152,1202,34354,34354,2460,2460,1,1,6373,640,73,14,640,26,98,61958115,44,5147857,71,11727678,11578319.0,1,1,1,1,1,1,0,1,1,160673858,65707134,4069403,13169633,5201816,44672424,76476770,0,0,0
195243,0,0,1,0,1,1,33400,800,33400,800,33400,800,34200,34200,2900,2900,1,0,1793,243,75,17,243,14,69,24971321,23,1870286,36,7492411,4052320.0,1,1,1,1,1,1,0,1,1,110378349,6536057,2757279,6497231,1917430,21091560,33383420,854734,0,0
195304,0,0,1,0,1,1,56020,1500,56020,1500,56020,1500,57520,57520,800,800,1,0,3674,398,70,10,398,28,80,35810221,14,847272,37,3452810,8193799.0,0,1,1,1,1,1,0,1,1,243768343,93239170,5678193,12403393,843171,35953511,81285359,30183,0,0
195438,0,1,0,0,1,1,10000,560,10000,560,10000,560,10560,10560,3800,5600,0,0,1,1,100,8,1,1,80,1097921,4,38493,0,0,21689180.115322582,0,0,0,1,0,1,0,1,0,16034548,6532430,61970,731837,41465,1186656,5103749,10194,0,0
195474,0,1,1,0,1,0,39200,300,39200,300,39200,300,40175,40175,2642,2642,0,0,8326,841,90,13,841,26,92,72803623,25,3673010,65,13235718,21689180.115322582,1,1,1,1,1,1,0,1,1,311119313,65044803,9724121,18669293,3777242,62368734,99346328,2565984,0,0
195720,0,1,1,0,1,0,34340,810,34340,810,34340,810,35150,35150,1500,3000,1,0,4409,601,90,12,601,23,98,45749738,27,3197741,70,12081844,13479540.0,1,1,1,1,1,1,0,1,1,302679499,66043069,11428188,14835761,3265992,38997767,99007720,2764463,0,0
195809,0,1,1,0,1,1,42530,1600,42530,1600,42530,1600,44760,44760,2213,5819,1,0,27917,3078,83,16,3115,18,66,294658222,24,20487003,33,36681536,21689180.115322582,1,1,1,1,1,1,0,1,1,1490909000,555059000,58130000,49815000,21428000,283312000,468043000,0,0,0
196006,1,0,1,1,1,1,7070,1656,7070,1656,14010,1656,8726,15666,5215,5215,1,0,5982,296,78,17,1172,31,85,27913047,49,8579430,66,15647962,21689180.115322582,1,1,0,1,1,1,0,1,1,222823430,179255612,3288445,7754423,8797829,7767760,0,12984107,1,0
196015,1,0,1,1,1,1,7070,1619,7070,1619,13223,1619,8689,12619,3910,3910,1,0,2961,306,70,19,705,22,80,21954660,54,8060649,70,15185237,21689180.115322582,1,1,0,1,1,1,1,1,1,163112160,143234566,2226370,13660889,8245175,5863369,0,11209338,1,0
196024,1,0,1,1,1,0,7070,1570,7070,1570,10840,1570,8640,12410,2540,3010,1,1,4530,134,76,16,783,26,78,20176598,48,6941337,57,11097954,21689180.115322582,1,1,0,1,1,1,0,1,1,139823458,117979018,4294971,5763866,6905624,5971441,0,9382685,0,0
196033,1,0,1,1,1,0,7070,1521,7070,1521,16980,1521,8591,18501,2868,2686,1,0,2640,196,76,16,609,27,82,16820623,47,5162912,60,8228714,21689180.115322582,1,1,0,1,1,1,0,1,1,170901168,165748349,11753036,8536505,5039882,4816233,0,7962052,1,0
196042,1,0,1,1,1,0,7070,1325,7070,1325,16980,1325,8395,18305,3150,3150,1,0,7156,781,83,19,1455,15,50,40997573,33,15915364,39,15928814,21689180.115322582,1,1,0,1,1,1,0,1,1,317618835,261922032,17041698,18717715,14669413,11369167,0,23183553,0,0
196051,1,0,0,1,1,1,7070,1670,7070,1670,16980,1670,8740,18650,2930,2210,1,0,4528,106,73,14,773,28,77,18514363,56,7020989,69,12100298,21689180.115322582,1,1,0,1,1,1,0,1,1,142969696,139129617,10272263,6111391,6859409,5125252,0,7918836,1,0
196060,1,0,1,1,1,0,7070,3090,7070,3090,24660,3090,10160,27750,2050,2050,1,1,26127,2665,83,19,2665,20,71,88379272,41,27766177,56,48081027,21689180.115322582,1,1,1,1,1,1,0,1,1,1038934505,812195750,53467382,30733240,27571550,24742896,0,62943966,0,0
196079,1,0,1,1,1,0,7070,2944,7070,2944,24660,2944,10014,27604,1000,2195,1,0,38116,2893,92,19,2893,20,57,77028400,27,19382308,43,39479898,21689180.115322582,1,1,1,1,1,1,0,1,1,1473266064,976018819,63971845,32769055,19605853,27002417,0,51389629,0,0
196088,1,0,1,1,1,1,7070,3456,7070,3456,24740,3456,10526,28196,2804,2804,1,0,30247,4272,87,14,4272,19,60,116595540,33,36275017,44,59736852,21689180.115322582,1,1,1,1,1,1,0,1,1,1975191554,1300582590,148180162,49539979,37105697,38425491,0,103350600,0,0
196097,1,0,1,1,1,0,7070,3021,7070,3021,24740,3021,10091,27761,5336,5336,1,1,37083,3369,90,19,3369,19,64,114079530,35,31375251,36,38502262,21689180.115322582,1,1,1,1,1,1,0,1,1,4085397311,3176255287,113262614,74901229,34697054,28009399,0,94783550,0,0
196103,1,0,1,1,1,0,7070,2060,7070,2060,16980,2060,9130,19040,1050,2450,1,1,1951,352,86,14,353,19,80,10307916,27,2141995,46,5142318,21689180.115322582,1,1,0,1,1,1,0,1,1,131869525,137525660,9376701,5822933,2132251,2525973,0,7489053,0,0
196112,1,0,1,1,1,0,7070,1327,7070,1327,16980,1327,8427,18337,2500,2500,1,1,3053,404,82,13,404,18,75,14037812,41,4092149,48,6734402,21689180.115322582,1,1,0,1,1,1,0,1,1,794019796,631072341,7317562,5726073,4100271,3875927,0,6876083,0,0
196121,1,0,1,1,1,0,7070,1554,7070,1554,16980,1554,8624,18534,2868,4088,1,0,9203,1077,76,16,1077,16,75,37196995,41,12239497,65,28286563,21689180.115322582,1,1,1,1,1,1,0,1,1,402365693,356084715,13845624,14374270,12481681,14350491,0,22094245,0,0
196130,1,0,1,1,1,0,7070,1358,7070,1358,16980,1358,8428,18338,3240,3240,1,1,13313,1648,65,14,1648,22,78,53143521,55,20169792,58,28323803,21689180.115322582,1,1,1,1,1,1,0,1,1,489992252,437593512,22686528,14203579,20490794,14127148,0,29988041,0,0
196149,1,0,1,1,1,0,7070,1607,7070,1607,16980,1607,8677,18587,2860,3260,0,0,12392,1207,85,16,1207,19,66,35432269,31,9021150,66,26947934,21689180.115322582,1,1,1,1,1,1,0,1,1,408857844,346675960,24140679,12386745,9325991,10074395,0,16300007,0,0
196158,1,0,1,1,1,1,7070,1422,7070,1422,16980,1422,8492,18402,2000,2997,1,1,5754,999,77,14,999,24,84,30852930,43,8550324,71,18999446,21689180.115322582,1,1,1,1,1,1,0,1,1,309646207,263300499,8866108,11031660,8645119,9640355,0,16345493,0,0
196167,1,0,1,1,1,0,7070,1786,7070,1786,16980,1786,8856,18766,2500,2500,1,0,10250,1226,85,17,1226,23,66,25808578,26,6421008,51,16483620,21689180.115322582,1,1,1,1,1,1,0,1,1,294329455,246767207,5515402,10742866,6118996,10434955,0,14840277,0,0
196176,1,0,1,1,1,1,7070,1289,7070,1289,16980,1289,8416,18326,2510,3210,1,1,8843,1124,87,15,1124,17,65,39597783,36,12292013,50,22424128,21689180.115322582,1,1,1,1,1,1,0,1,1,454767445,395890056,13765003,19885830,12253529,12968551,0,21769205,0,0
196185,1,0,1,1,1,1,7070,1670,7070,1670,16980,1670,8740,18650,2402,2402,1,1,12004,1451,83,16,1451,24,65,36300332,34,9858031,59,22106038,21689180.115322582,1,1,1,1,1,1,0,1,1,350023622,303280803,14402951,11443729,9852217,11774458,0,19863436,0,0
196194,1,0,1,1,1,1,7070,1581,7070,1581,16980,1581,8651,18561,1600,1700,1,1,12277,1415,81,16,1415,20,83,52735255,43,14742165,62,29314706,21689180.115322582,1,1,1,1,1,1,0,1,1,451273564,398713205,22389021,20050981,14314907,13946650,0,26517743,0,0
196200,1,0,1,1,1,1,7070,1484,7070,1484,16980,1484,8554,18464,2070,2350,1,0,4450,620,80,11,620,20,91,27332599,50,7461981,71,13728153,21689180.115322582,1,1,1,1,1,1,0,1,1,226202679,249433022,8942869,9540778,7597558,7080897,0,13853538,0,0
196219,1,0,1,1,1,0,7070,1883,7070,1883,16980,1883,8953,18863,3920,3920,1,0,4594,789,79,12,789,19,67,25624072,37,7276307,51,13650417,21689180.115322582,1,1,0,1,1,1,0,1,1,432314995,359872903,23888283,10187063,7204414,7781051,0,13678123,0,0
196237,1,0,1,1,1,1,7070,1052,7070,1052,16980,1052,8122,18032,4300,3000,1,0,5780,604,75,17,605,13,67,27837660,50,12120557,34,9820832,21689180.115322582,1,1,1,1,1,1,0,1,1,222416294,216576846,5727063,10331113,11234924,7800338,0,15356336,0,0
196246,1,0,1,1,1,1,7070,1504,7070,1504,16980,1504,8574,18484,2750,4688,1,1,9009,960,79,15,961,20,83,36318463,40,9087368,59,19082519,21689180.115322582,1,1,1,1,1,1,0,1,1,345691523,317289635,10120990,15163394,9053274,8786034,0,17305359,0,0
196291,1,0,1,1,1,0,7070,1452,7070,1452,16980,1452,8522,18432,3600,3600,1,0,1455,344,78,16,344,23,55,6740889,23,1847651,46,4518983,21689180.115322582,0,1,0,1,1,1,0,1,1,142487668,154048341,14687526,7329880,1817179,1627726,0,3730425,0,0
196413,0,0,1,0,1,1,53432,1656,53432,1656,53432,1656,55926,55926,1806,1806,0,0,32005,3641,89,15,3641,24,78,325786979,16,11896583,39,38922692,120549990.0,1,1,1,1,1,1,0,1,1,3521323945,1153832498,132869470,158215423,12481208,351683924,1052261995,1244697,0,0
196592,0,0,1,0,1,0,18283,625,18283,625,18283,625,20750,20750,5038,5038,0,0,1778,340,90,11,577,10,80,61407179,38,10540708,27,12122313,21689180.115322582,1,1,1,1,1,1,0,1,0,968535000,551847000,60698000,33129000,12267424,32644000,535829001,7942000,0,0
196866,0,0,1,0,1,1,58956,546,58956,546,58956,546,59502,59502,405,4512,1,0,7622,550,88,9,550,25,82,55855605,14,1409162,46,6119149,21863624.0,0,1,1,1,1,1,0,1,1,894925888,200333361,13013584,19557516,1422504,51594012,130502278,423222,1,0
197045,0,0,1,0,1,0,21560,550,21560,550,21560,550,22110,22110,2951,2951,1,0,3119,515,78,12,515,15,69,24735678,33,5177030,72,26628361,21689180.115322582,1,1,1,1,1,1,0,1,1,150954614,84664416,6417773,17313289,5366251,14962491,84820936,4118608,0,0
197133,0,0,1,0,1,0,60030,980,60030,980,60030,980,60930,60930,1350,1350,0,1,8663,689,93,8,689,28,62,75948993,23,2693457,42,5005042,29680081.0,0,1,1,1,1,1,0,1,1,1663039023,384293642,28368212,23685470,2682130,58195950,196941351,628306,0,0
197197,0,1,1,0,1,1,48010,2000,48010,2000,48010,2000,50010,50010,2447,2447,1,1,2604,408,75,15,408,23,99,47382945,20,1651042,58,7239260,9491540.0,1,1,1,1,1,1,0,1,1,208061260,80871033,3970102,18692481,1682282,40545536,68410211,1094794,0,0
197230,0,0,1,0,1,1,30300,1500,30300,1500,30300,1500,31800,31800,800,1800,0,1,1998,132,52,9,132,32,98,10197181,46,952610,85,2328066,1865100.0,1,1,1,1,1,1,0,1,1,74526050,8133825,1348398,3636513,952610,7655426,21689448,553753,1,0
197708,0,0,1,0,1,0,43575,2900,43575,2900,43575,2900,46475,46475,5400,2363,1,0,1442,517,90,7,550,19,86,68550757,15,1968004,21,3684730,40389555.0,1,1,1,1,1,1,0,1,1,1036903000,515417000,44058000,24313000,1959000,95143000,250155000,0,0,0
197744,0,0,0,0,1,1,13350,100,13350,100,13350,100,13450,13450,3800,5600,0,1,12,8,100,26,8,4,96,1394427,46,455164,0,0,21689180.115322582,0,0,0,1,0,1,0,1,0,8376704,1809241,170778,136622,632952,922865,5815750,45183,1,0
197869,1,0,1,1,1,0,4242,3168,4242,3168,19049,3168,7410,22217,3628,3164,1,1,18178,3496,86,16,3496,20,48,67830897,29,24383015,45,48628972,76120965.0,1,1,1,1,1,1,1,0,1,1065348275,761199440,44338021,13671819,25067993,14236060,0,31390087,0,1
197993,0,1,1,0,1,1,15964,2549,15964,2549,15964,2549,18513,18513,6890,6890,1,0,2021,79,52,7,52,17,89,3529869,75,1149312,85,2960333,780389.0,1,1,1,1,1,1,0,1,0,51386635,35499311,2345212,1431541,1182649,4438156,16055950,652034,1,1
198066,0,1,1,0,1,0,28400,1850,28400,1850,28400,1850,30250,30250,2000,2000,1,0,3044,250,60,11,250,33,98,14636749,43,1555024,71,3526797,2453598.0,1,1,1,1,1,1,0,1,1,65903199,16253582,1042229,4743008,1557906,10981074,19879033,1364980,1,1
198136,0,1,1,0,1,0,34290,2450,34290,2450,34290,2450,36740,36740,4115,3415,1,0,5025,697,76,15,706,18,85,77318529,34,6862676,47,12675675,11518205.0,1,1,1,1,1,1,0,1,1,612904969,191336071,13337021,24856111,6299092,81243415,166083477,8139161,0,1
198464,1,0,1,1,1,0,4452,2787,4452,2787,20729,2787,7239,23516,3710,10785,1,0,20313,4307,83,19,4307,19,59,104907367,33,36114112,49,72223433,71206891.0,1,1,1,1,1,1,1,1,1,1679135835,1447364759,45567386,20070425,37224620,24452588,0,49860716,0,1
198507,1,0,1,1,1,0,1000,2260,1000,2260,5000,2260,3260,7260,1350,1350,1,0,2578,381,76,16,381,23,81,11646658,66,5851763,65,6630304,5754766.0,1,1,1,1,1,1,0,1,1,178389120,87251629,4525700,7786748,6075936,4352398,0,4068759,0,1
198516,0,0,1,0,1,0,37414,507,37414,507,37414,507,37921,37921,2600,2250,1,0,15306,1659,90,13,1659,26,62,58512355,9,2620313,27,10601018,33106131.0,1,1,1,1,1,1,0,1,1,893737232,247461968,8339570,45943422,2680291,56564846,253503917,2016397,0,1
198543,1,0,1,1,1,0,2982,2327,2982,2327,14590,2327,5309,16917,2387,2387,1,0,4611,661,66,17,661,12,67,28875676,54,15612568,54,21354872,14745484.0,1,1,1,1,1,1,1,1,1,226686510,186881987,11765749,5790881,16639331,7557269,0,13437628,0,1
198561,0,1,1,0,1,1,31220,960,31220,960,31220,960,32180,32180,2600,5300,1,0,5370,401,68,13,401,20,87,35349669,45,3877884,59,8122921,7185900.0,1,1,1,1,1,1,0,1,1,150371986,34704018,2608542,15279995,3866076,28802325,65441608,3325495,0,1
198613,0,1,1,0,1,0,39400,720,39400,720,39400,720,40120,40120,1500,1500,0,0,3660,380,72,12,380,25,83,34324131,38,2777427,55,8903533,21689180.115322582,1,1,1,1,1,1,1,1,1,209766043,91157673,5410085,9737662,2812844,25889556,53340247,2938930,0,1
198695,0,1,1,0,1,1,33358,4722,33358,4722,33358,4722,38080,38080,2500,2000,1,1,11266,1400,82,17,1400,30,81,51030872,10,2107945,42,12081046,16138934.0,1,1,1,1,1,1,0,1,1,863444385,202768997,8868792,33991870,2128537,48447738,199361751,2613496,0,1
198756,0,0,1,0,1,1,16014,2770,16014,2770,16014,2770,18784,18784,6250,6250,1,0,7160,324,65,13,324,23,97,18797266,74,5510781,83,10678127,4947209.0,1,1,0,1,1,1,0,1,1,138679545,28871079,3159461,8037940,5859998,7262420,44723714,2936917,0,1
198808,0,1,1,0,1,0,26140,1850,26140,1850,26140,1850,27390,27390,5304,5304,1,1,1430,174,68,11,174,21,100,14329343,48,1844339,68,3674715,2001297.0,1,1,1,1,1,1,0,1,1,65924509,5134368,1371827,5374729,1884109,9861960,20421702,1546460,0,1
198862,0,1,0,0,1,1,15917,2379,15917,2379,15917,2379,18296,18296,3429,2000,1,0,5395,344,47,12,350,32,96,13345001,84,4971743,92,7998042,21689180.115322582,1,1,1,1,1,1,0,1,1,83467495,37896803,2132379,4307805,4776877,3868914,31541036,2882279,1,1
198899,0,0,1,0,1,1,30772,4280,30772,4280,30772,4280,35052,35052,1800,1800,1,0,1718,274,67,10,274,26,99,25452448,55,2621792,76,5577872,21689180.115322582,1,1,1,1,1,1,0,1,1,159252141,56969633,1043939,2790507,2620175,20199990,31575891,2851930,0,1
198950,0,0,1,0,1,0,39832,120,39832,120,39832,120,39952,39952,1840,1840,1,1,1674,375,86,11,375,25,96,37184479,32,2399456,63,6560365,8914509.0,1,1,1,1,1,1,0,0,1,201286177,66371201,7999147,5099898,2466738,28228644,57792051,3916369,0,1
198969,0,1,1,0,1,1,35336,700,35336,700,35336,700,36076,36076,4861,11218,1,0,2964,374,58,10,374,23,89,33287625,38,2740111,53,5907433,6606348.0,1,1,1,1,1,1,0,1,1,118199163,43674995,2181424,9696152,2855463,24401790,48089883,3315412,0,1
199032,0,1,1,0,1,1,28500,250,28500,250,28500,250,28750,28750,2460,2460,1,0,861,167,68,8,171,21,87,11170845,40,1439463,67,3643125,1152838.0,1,1,1,1,1,1,0,1,1,29754829,10868959,1052994,4617153,1535994,9537366,19645823,1141350,0,1
199069,0,1,0,0,1,1,21194,1000,21194,1000,21194,1000,22194,22194,1800,1800,1,0,2237,288,65,16,288,11,91,23170635,47,5387666,67,13644565,21689180.115322582,1,1,1,1,1,1,0,1,1,81380580,34252675,3647685,13088592,5894798,11418296,39369846,3851025,0,1
199102,1,0,1,1,1,1,3540,3117,3540,3117,17050,3117,6657,20167,2300,2300,1,1,16366,2269,80,19,2269,21,74,71835229,56,31860538,73,54156495,28003041.0,1,1,1,1,1,1,1,0,1,621888657,359886148,34610867,8490233,32368664,11981471,0,42340010,0,1
199111,1,0,1,1,1,1,4122,3122,4122,3122,21470,3122,7244,24592,3564,3564,1,1,3115,654,76,13,654,18,66,17424063,35,5737778,45,10088465,15761674.0,1,1,1,1,1,1,1,1,1,287420643,187055779,5221092,6727875,5952016,3382873,0,8226747,0,1
199120,1,0,1,1,1,1,7019,1961,7019,1961,34198,1961,8980,36159,2836,2836,1,1,41773,4167,95,13,4167,22,53,162721039,23,22085409,24,23480339,145612465.0,1,1,1,1,1,1,1,1,1,11318242752,8737163971,173346344,46837460,22339672,100851487,0,142579450,0,1
199139,1,0,1,1,1,0,3812,3284,3812,3284,17246,3284,7096,20530,4308,4307,1,1,19949,3626,85,20,3626,15,51,90472705,36,41735658,49,77390797,94008964.0,1,1,1,1,1,1,1,1,1,1967674790,1240229005,59676550,32099048,45488406,33074631,96968,57717755,0,1
199148,1,0,1,1,1,0,4422,2981,4422,2981,19581,2981,7403,22562,2604,4238,1,1,9870,2714,81,16,2714,16,63,87614795,48,39627842,56,60031910,59330185.0,1,1,1,1,1,1,1,0,1,1320338268,752636918,48162860,26734610,40946150,11547081,0,39797739,0,1
199157,1,0,1,1,1,1,3728,2901,3728,2901,16435,2901,6629,19336,6605,6605,1,0,7496,1023,78,16,1023,17,83,47101141,60,19059087,70,30973609,23842041.0,1,1,1,1,1,1,1,0,1,406900964,325673414,22589771,5063862,18915311,9452032,0,15824541,0,1
199184,1,0,0,1,1,0,6497,2861,6497,2861,23040,2861,9358,25901,2498,1298,1,0,1197,234,91,6,234,25,63,6151453,28,1161010,53,3091318,9485704.0,1,1,0,1,1,1,1,0,0,233735849,116435640,7301302,2720066,1165061,4981817,0,5450917,0,1
199193,1,0,1,1,1,0,6535,2566,6535,2566,26654,2566,9101,29220,2770,7603,0,1,31487,4761,94,14,4863,19,56,146891090,19,23971963,37,57669747,141113852.0,1,1,1,1,1,1,1,1,1,3648530006,2696431352,109039392,42901769,24443104,18480893,122607,104106056,0,1
199209,0,1,1,0,1,0,32400,350,32400,350,32400,350,32750,32750,2500,2500,1,0,3358,280,66,13,280,15,90,32939760,52,5107741,73,10980242,3127215.0,1,1,1,1,1,1,0,1,1,59732981,16531708,1668031,6806915,5242464,23175048,32403046,3753790,0,1
199218,1,0,1,1,1,0,4443,2738,4443,2738,18508,2738,7181,21246,6141,6141,1,0,13633,2330,84,17,2330,16,50,50048226,27,18611347,42,40658680,53023668.0,1,1,1,1,1,1,1,1,1,957753479,589828860,33432236,16523597,19360416,7991047,0,19811818,0,1
199272,0,1,1,0,1,1,31950,500,31950,500,31950,500,32450,32450,5438,5438,1,1,1277,185,74,12,185,21,93,15725185,47,1931723,94,6185515,1932267.0,1,1,1,1,1,1,0,1,1,95527514,17629920,2208107,5480447,1941608,10200810,23854399,2103585,1,1
199281,1,0,1,1,1,0,1000,2456,1000,2456,5000,2456,3456,7456,3296,3296,1,1,5021,1103,71,15,1103,17,69,25553614,53,16258626,59,25462291,19323827.0,1,1,1,1,1,1,0,1,1,259863558,189896075,15768911,8018356,17012273,4746372,0,7043016,0,1
199306,0,1,1,0,1,1,30550,1290,30550,1290,30550,1290,31840,31840,2000,2000,1,0,1796,253,67,10,253,28,90,19841001,51,2180119,80,4733738,3264941.0,1,1,1,1,1,1,0,1,1,68487600,46085664,3052352,5381732,2340500,14499096,26458753,3417793,0,1
199412,0,1,1,0,1,0,35998,1334,35998,1334,35998,1334,37332,37332,3674,2690,1,1,3437,335,79,10,335,19,89,33874639,26,2143939,68,8753420,7466150.0,1,1,1,1,1,1,0,1,1,319093130,110546179,7054305,13893664,2232735,29910058,65372698,2094054,0,1
199458,0,1,0,0,1,1,15520,970,15520,970,15520,970,16490,16490,9650,5300,1,0,218,48,48,10,54,27,86,1833059,53,478409,66,852778,21689180.115322582,1,1,1,1,1,1,0,1,1,6257538,1346678,326984,838973,478409,850746,4361087,403890,1,1
199582,0,1,1,0,1,1,10956,5928,10956,5928,10956,5928,16884,16884,5280,3825,1,0,5887,260,52,12,260,29,96,12655934,75,3569235,82,7872524,2637003.0,0,1,1,1,1,1,0,1,1,75611189,37286936,1638724,4355705,3481130,4717841,26627830,2404700,1,1
199643,0,1,1,0,1,1,11808,4672,11808,4672,11808,4672,16480,16480,4390,4390,1,0,6437,251,67,14,251,21,93,12684552,75,4396237,80,7126431,1596057.0,1,1,1,1,1,1,0,1,1,66879036,35604208,424325,7839305,4449312,4710161,37330499,2549695,0,1
199698,0,1,1,0,1,1,28680,1000,28680,1000,28680,1000,29680,29680,7554,7554,1,0,2343,191,53,13,191,26,68,8640268,41,1511696,65,3243661,21689180.115322582,1,1,1,1,1,1,0,1,1,20257294,12339313,1205681,7762100,1754136,193851,19587014,848540,0,1
199759,0,1,1,0,1,0,8952,610,8952,610,8952,610,9562,9562,1592,1410,1,0,222,80,76,10,80,14,53,965807,23,283242,0,0,21689180.115322582,1,1,0,1,1,1,0,1,0,99060919,21967837,5370706,1243921,567382,2419515,31847132,0,0,1
199847,0,0,1,0,1,1,56722,1038,56722,1038,56722,1038,57760,57760,2498,1830,1,0,11959,1359,95,11,1359,26,48,96176673,9,2322798,20,6390406,69432489.0,1,1,1,1,1,1,0,1,1,3804043000,1492061000,939235000,39100000,2350235,122732000,1663448000,1470807,0,1
199865,0,0,1,0,1,0,37500,850,37500,850,37500,850,38350,38350,5080,5080,1,0,1273,235,57,9,235,33,99,17450435,40,1284674,60,2601414,21689180.115322582,1,1,0,1,1,1,0,1,1,103027241,21977829,2135966,5137682,1320117,14834829,27632588,1031560,0,1
199962,0,0,1,0,1,0,38796,100,38796,100,38796,100,38896,38896,2800,2800,1,0,16841,942,64,15,911,33,100,78533126,41,5105735,59,10530636,6867496.0,1,1,1,1,1,1,0,1,1,261190600,89264900,5939061,18608225,5059461,66909770,83898688,6411428,0,1
199999,1,0,1,1,1,0,3401,2540,3401,2540,13648,2540,5941,16188,4389,3039,1,1,5182,963,77,16,963,21,81,30698326,65,15367574,72,22629675,14472745.0,1,1,1,1,1,1,1,1,1,329317223,232264355,8059018,7339762,15966575,5881456,0,10649227,0,1
200004,1,0,1,1,1,0,1000,3285,1000,3285,5000,3285,4285,8285,3019,3019,1,1,15036,2084,81,17,2084,20,68,39914751,36,17295027,51,32926806,33788826.0,1,1,1,1,1,1,0,1,1,844292674,437107563,19422469,12092426,18106366,4031690,6536441,13362431,0,1
200059,1,0,1,1,1,0,6474,1648,6474,1648,8294,1648,8122,9942,3500,3500,1,1,506,193,63,13,193,15,61,4387814,26,1457517,43,3648243,3088403.0,1,1,1,1,1,1,0,0,1,48033591,13037323,2929369,4522248,1581511,658715,0,2866723,0,0
200156,0,1,1,0,1,1,22718,780,22718,780,22718,780,23498,23498,3200,3200,1,1,1356,256,73,12,256,28,99,13346065,28,1263709,69,4217408,3842486.0,1,1,1,1,1,1,0,1,1,102072054,30465455,432588,5072215,1320299,12230585,25411014,623672,0,0
200217,0,1,1,0,1,0,17980,1750,17980,1750,17980,1750,19830,19830,2782,2782,1,0,1391,433,78,11,432,17,81,21630520,19,2005526,54,10016119,728602.0,1,1,1,1,1,1,0,1,1,188008414,70544961,1640321,6103860,2114468,0,80797940,1481793,0,0
200226,1,0,1,1,1,0,6025,1356,6025,1356,9038,1356,7381,10394,3100,3100,1,0,330,105,63,13,105,9,54,2933526,25,1155604,42,3259686,2380354.0,1,1,1,1,1,1,0,1,1,32376510,12558855,873618,1720749,1405094,455974,0,1681582,0,0
200253,1,0,1,0,1,0,6691,1205,6691,1205,6691,1205,7896,7896,3550,2370,1,1,750,390,71,11,390,14,70,9068535,22,2564778,38,6789133,9654135.0,1,1,1,1,1,1,0,1,1,106543165,28525653,2965393,8872216,2899319,20951,0,4070695,0,0
